sample;site;%_seagrass;%_algae;%_epiphyte;shoot_density;Cr;Cs;Hu;Ho;Th;Tc;Ea;Si;Hs;sand;species;diversity;evenness;canopy;leaf;width;no_leaves1
41;Kilimani;37.00;0.00;0.00;64.00;0.00;0.00;0.00;0.00;37.00;0.00;0.00;0.00;0.00;63.00;1.00;1.00;1.00;11.33;11.33;1.20;3.00
41;Kilimani;45.00;0.00;0.00;68.00;0.00;0.00;0.00;0.00;45.00;0.00;0.00;0.00;0.00;55.00;1.00;1.00;1.00;11.00;11.00;1.20;4.00
41;Kilimani;65.00;0.00;0.00;92.00;0.00;0.00;0.00;0.00;65.00;0.00;0.00;0.00;0.00;35.00;1.00;1.00;1.00;10.00;10.00;1.20;4.00
41;Kilimani;65.00;0.00;0.00;96.00;0.00;0.00;0.00;0.00;65.00;0.00;0.00;0.00;0.00;35.00;1.00;1.00;1.00;10.67;10.67;1.20;4.00
41;Kilimani;60.00;0.00;0.00;76.00;0.00;0.00;0.00;0.00;60.00;0.00;0.00;0.00;0.00;40.00;1.00;1.00;1.00;11.67;11.67;1.20;3.00
42;Kilimani;100.00;0.00;2.00;84.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;24.00;7.33;2.00;5.00
42;Kilimani;100.00;0.00;2.00;104.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;22.00;8.00;2.00;8.00
42;Kilimani;100.00;0.00;1.00;108.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;23.67;8.00;2.00;7.00
42;Kilimani;100.00;0.00;0.00;88.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;25.33;9.67;2.00;5.00
42;Kilimani;100.00;0.00;5.00;92.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;24.33;6.00;2.00;6.00
42;Kilimani;100.00;0.00;0.00;88.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;24.67;7.67;2.00;7.00
42;Kilimani;100.00;0.00;0.00;96.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;21.67;8.33;2.00;7.00
42;Kilimani;100.00;0.00;2.00;84.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;22.67;6.67;2.00;7.00
42;Kilimani;100.00;0.00;2.00;84.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;23.00;8.33;2.00;8.00
42;Kilimani;100.00;0.00;5.00;80.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;22.33;8.00;2.00;8.00
42;Kilimani;100.00;0.00;0.00;80.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;24.67;8.67;2.00;7.00
42;Kilimani;100.00;0.00;0.00;112.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;25.33;8.00;2.00;5.00
42;Kilimani;100.00;0.00;5.00;76.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;21.67;5.67;2.00;7.00
42;Kilimani;100.00;0.00;1.00;88.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;24.67;8.33;2.00;7.00
42;Kilimani;100.00;0.00;2.00;108.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;22.33;6.33;2.00;7.00
42;Kilimani;100.00;0.00;0.00;76.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;22.33;8.33;2.00;5.00
42;Kilimani;100.00;0.00;5.00;80.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;24.67;8.00;2.00;5.00
42;Kilimani;100.00;0.00;5.00;84.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;22.00;5.33;2.00;6.00
42;Kilimani;100.00;0.00;1.00;100.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;20.33;7.67;2.00;5.00
42;Kilimani;100.00;0.00;5.00;80.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;22.33;7.33;2.00;8.00
42;Kilimani;100.00;0.00;5.00;96.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;23.00;7.67;2.00;7.00
42;Kilimani;100.00;0.00;2.00;88.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;23.00;8.33;2.00;6.00
43;Chumbe;90.00;0.00;0.00;124.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.00;1.00;1.00;1.00;13.33;13.33;1.20;4.00
43;Chumbe;90.00;0.00;0.00;112.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.00;1.00;1.00;1.00;14.00;14.00;1.20;5.00
43;Chumbe;90.00;0.00;0.00;116.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.00;1.00;1.00;1.00;15.00;15.00;1.20;5.00
43;Chumbe;90.00;0.00;0.00;104.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.00;1.00;1.00;1.00;14.00;14.00;1.20;4.00
43;Chumbe;95.00;0.00;0.00;104.00;0.00;95.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;1.00;1.00;1.00;13.00;13.00;1.20;4.00
43;Chumbe;90.00;0.00;0.00;128.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.00;1.00;1.00;1.00;13.33;13.33;1.20;3.00
43;Chumbe;90.00;0.00;0.00;124.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.00;1.00;1.00;1.00;13.67;13.67;1.20;4.00
43;Chumbe;90.00;0.00;0.00;104.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.00;1.00;1.00;1.00;13.33;13.33;1.20;5.00
43;Chumbe;95.00;0.00;0.00;128.00;0.00;95.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;1.00;1.00;1.00;14.67;14.67;1.20;4.00
43;Chumbe;95.00;0.00;0.00;112.00;0.00;95.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;1.00;1.00;1.00;14.67;14.67;1.20;4.00
43;Chumbe;95.00;0.00;0.00;120.00;0.00;95.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;1.00;1.00;1.00;15.00;15.00;1.20;3.00
43;Chumbe;90.00;0.00;0.00;124.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.00;1.00;1.00;1.00;13.00;13.00;1.20;3.00
43;Chumbe;90.00;0.00;0.00;120.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.00;1.00;1.00;1.00;13.00;13.00;1.20;4.00
43;Chumbe;95.00;0.00;0.00;128.00;0.00;95.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;1.00;1.00;1.00;14.00;14.00;1.20;5.00
43;Chumbe;95.00;0.00;0.00;108.00;0.00;95.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;1.00;1.00;1.00;13.00;13.00;1.20;5.00
43;Chumbe;95.00;0.00;0.00;128.00;0.00;95.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;1.00;1.00;1.00;14.67;14.67;1.20;5.00
43;Chumbe;90.00;0.00;0.00;104.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.00;1.00;1.00;1.00;14.00;14.00;1.20;4.00
43;Chumbe;95.00;0.00;0.00;108.00;0.00;95.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;1.00;1.00;1.00;14.33;14.33;1.20;5.00
43;Chumbe;90.00;0.00;0.00;124.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.00;1.00;1.00;1.00;13.67;13.67;1.20;5.00
43;Chumbe;90.00;0.00;0.00;128.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.00;1.00;1.00;1.00;16.00;16.00;1.20;4.00
43;Chumbe;90.00;0.00;0.00;116.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.00;1.00;1.00;1.00;14.33;14.33;1.20;3.00
43;Chumbe;90.00;0.00;0.00;116.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.00;1.00;1.00;1.00;15.00;15.00;1.20;5.00
44;Chumbe;18.00;20.00;10.00;32.00;5.40;0.00;0.00;0.00;12.60;0.00;0.00;0.00;0.00;82.00;2.00;1.72;0.86;6.33;6.33;0.60;2.00
44;Chumbe;20.00;10.00;5.00;52.00;6.00;0.00;0.00;0.00;14.00;0.00;0.00;0.00;0.00;80.00;2.00;1.72;0.86;6.00;6.00;0.60;3.00
44;Chumbe;24.00;15.00;10.00;48.00;7.20;0.00;0.00;0.00;16.80;0.00;0.00;0.00;0.00;76.00;2.00;1.72;0.86;6.00;6.00;0.60;3.00
44;Chumbe;20.00;10.00;10.00;56.00;6.00;0.00;0.00;0.00;14.00;0.00;0.00;0.00;0.00;80.00;2.00;1.72;0.86;6.00;6.00;0.60;3.00
44;Chumbe;25.00;10.00;5.00;56.00;7.50;0.00;0.00;0.00;17.50;0.00;0.00;0.00;0.00;75.00;2.00;1.72;0.86;6.33;6.33;0.60;3.00
44;Chumbe;20.00;15.00;15.00;48.00;6.00;0.00;0.00;0.00;14.00;0.00;0.00;0.00;0.00;80.00;2.00;1.72;0.86;6.00;6.00;0.60;4.00
44;Chumbe;25.00;20.00;10.00;56.00;5.00;0.00;0.00;0.00;20.00;0.00;0.00;0.00;0.00;75.00;2.00;1.47;0.74;7.33;7.33;0.60;3.00
44;Chumbe;23.00;10.00;8.00;36.00;6.90;0.00;0.00;0.00;16.10;0.00;0.00;0.00;0.00;77.00;2.00;1.72;0.86;7.33;7.33;0.60;2.00
44;Chumbe;17.00;15.00;10.00;36.00;0.00;0.00;0.00;0.00;17.00;0.00;0.00;0.00;0.00;83.00;1.00;1.00;1.00;6.33;6.33;0.60;3.00
44;Chumbe;20.00;15.00;7.00;32.00;0.00;0.00;0.00;0.00;20.00;0.00;0.00;0.00;0.00;80.00;1.00;1.00;1.00;6.00;6.00;0.60;4.00
44;Chumbe;25.00;20.00;10.00;44.00;0.00;0.00;0.00;0.00;25.00;0.00;0.00;0.00;0.00;75.00;1.00;1.00;1.00;7.00;7.00;0.60;4.00
44;Chumbe;20.00;20.00;5.00;40.00;4.00;0.00;0.00;0.00;16.00;0.00;0.00;0.00;0.00;80.00;2.00;1.47;0.74;7.00;7.00;0.60;4.00
44;Chumbe;18.00;15.00;10.00;52.00;5.40;0.00;0.00;0.00;12.60;0.00;0.00;0.00;0.00;82.00;2.00;1.72;0.86;6.00;6.00;0.60;3.00
44;Chumbe;15.00;20.00;15.00;32.00;4.50;0.00;0.00;0.00;10.50;0.00;0.00;0.00;0.00;85.00;2.00;1.72;0.86;7.33;7.33;0.60;4.00
44;Chumbe;20.00;20.00;10.00;44.00;8.00;0.00;0.00;0.00;12.00;0.00;0.00;0.00;0.00;80.00;2.00;1.92;0.96;7.33;7.33;0.60;3.00
44;Chumbe;22.00;15.00;10.00;48.00;0.00;0.00;0.00;0.00;22.00;0.00;0.00;0.00;0.00;78.00;1.00;1.00;1.00;6.00;6.00;0.60;3.00
44;Chumbe;25.00;10.00;15.00;44.00;0.00;0.00;0.00;0.00;25.00;0.00;0.00;0.00;0.00;75.00;1.00;1.00;1.00;6.67;6.67;0.60;3.00
44;Chumbe;17.00;10.00;15.00;52.00;6.80;0.00;0.00;0.00;10.20;0.00;0.00;0.00;0.00;83.00;2.00;1.92;0.96;5.33;5.33;0.60;4.00
44;Chumbe;15.00;10.00;15.00;40.00;4.50;0.00;0.00;0.00;10.50;0.00;0.00;0.00;0.00;85.00;2.00;1.72;0.86;6.00;6.00;0.60;4.00
44;Chumbe;22.00;15.00;12.00;48.00;4.40;0.00;0.00;0.00;17.60;0.00;0.00;0.00;0.00;78.00;2.00;1.47;0.74;6.00;6.00;0.60;4.00
44;Chumbe;18.00;20.00;8.00;28.00;5.40;0.00;0.00;0.00;12.60;0.00;0.00;0.00;0.00;82.00;2.00;1.72;0.86;6.33;6.33;0.60;3.00
44;Chumbe;20.00;20.00;10.00;40.00;6.00;0.00;0.00;0.00;14.00;0.00;0.00;0.00;0.00;80.00;2.00;1.72;0.86;6.00;6.00;0.60;3.00
45;Chumbe;100.00;0.00;0.00;128.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;59.67;14.00;2.00;6.00
45;Chumbe;100.00;0.00;0.00;112.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;57.00;11.33;2.00;7.00
45;Chumbe;100.00;0.00;0.00;108.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;59.00;13.00;2.00;7.00
45;Chumbe;100.00;0.00;0.00;124.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;58.33;11.67;2.00;8.00
45;Chumbe;100.00;0.00;0.00;120.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;57.67;11.67;2.00;7.00
45;Chumbe;48.00;0.00;0.00;108.00;0.00;0.00;0.00;0.00;48.00;0.00;0.00;0.00;0.00;52.00;1.00;1.00;1.00;15.67;15.67;1.10;4.00
45;Chumbe;45.00;0.00;0.00;88.00;0.00;0.00;0.00;0.00;45.00;0.00;0.00;0.00;0.00;55.00;1.00;1.00;1.00;15.67;15.67;1.10;4.00
45;Chumbe;45.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;45.00;0.00;0.00;0.00;0.00;55.00;1.00;1.00;1.00;16.67;16.67;1.10;4.00
45;Chumbe;50.00;0.00;0.00;96.00;0.00;0.00;0.00;0.00;50.00;0.00;0.00;0.00;0.00;50.00;1.00;1.00;1.00;16.00;16.00;1.10;5.00
45;Chumbe;53.00;0.00;0.00;104.00;0.00;0.00;0.00;0.00;53.00;0.00;0.00;0.00;0.00;47.00;1.00;1.00;1.00;16.33;16.33;1.10;4.00
45;Chumbe;47.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;47.00;0.00;0.00;0.00;0.00;53.00;1.00;1.00;1.00;14.67;14.67;1.10;3.00
45;Chumbe;40.00;0.00;0.00;80.00;0.00;0.00;0.00;0.00;40.00;0.00;0.00;0.00;0.00;60.00;1.00;1.00;1.00;16.67;16.67;1.10;4.00
45;Chumbe;48.00;0.00;0.00;104.00;0.00;0.00;0.00;0.00;48.00;0.00;0.00;0.00;0.00;52.00;1.00;1.00;1.00;16.00;16.00;1.10;4.00
45;Chumbe;50.00;0.00;0.00;84.00;0.00;0.00;0.00;0.00;50.00;0.00;0.00;0.00;0.00;50.00;1.00;1.00;1.00;15.00;15.00;1.10;5.00
45;Chumbe;55.00;0.00;0.00;96.00;0.00;0.00;0.00;0.00;55.00;0.00;0.00;0.00;0.00;45.00;1.00;1.00;1.00;14.67;14.67;1.10;3.00
45;Chumbe;50.00;0.00;0.00;96.00;0.00;0.00;0.00;0.00;50.00;0.00;0.00;0.00;0.00;50.00;1.00;1.00;1.00;15.33;15.33;1.10;5.00
45;Chumbe;55.00;0.00;0.00;88.00;0.00;0.00;0.00;0.00;55.00;0.00;0.00;0.00;0.00;45.00;1.00;1.00;1.00;15.67;15.67;1.10;4.00
45;Chumbe;50.00;0.00;0.00;112.00;0.00;0.00;0.00;0.00;50.00;0.00;0.00;0.00;0.00;50.00;1.00;1.00;1.00;16.67;16.67;1.10;5.00
45;Chumbe;48.00;0.00;0.00;108.00;0.00;0.00;0.00;0.00;45.60;0.00;0.00;0.00;2.40;52.00;2.00;1.10;0.55;17.33;17.33;1.10;6.00
45;Chumbe;45.00;0.00;0.00;96.00;0.00;0.00;0.00;0.00;45.00;0.00;0.00;0.00;0.00;55.00;1.00;1.00;1.00;17.33;17.33;1.10;5.00
45;Chumbe;50.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;47.50;0.00;0.00;0.00;2.50;50.00;2.00;1.10;0.55;16.33;16.33;1.10;4.00
45;Chumbe;55.00;0.00;0.00;96.00;0.00;0.00;0.00;0.00;52.25;0.00;0.00;0.00;2.75;45.00;2.00;1.10;0.55;18.00;18.00;1.10;3.00
46;Chumbe;32.00;0.00;0.00;196.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;32.00;0.00;68.00;1.00;1.00;1.00;20.33;20.33;0.20;1.00
46;Chumbe;35.00;0.00;0.00;216.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;35.00;0.00;65.00;1.00;1.00;1.00;20.33;20.33;0.20;2.00
46;Chumbe;32.00;0.00;0.00;196.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;32.00;0.00;68.00;1.00;1.00;1.00;20.33;20.33;0.20;1.00
46;Chumbe;35.00;0.00;0.00;232.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;35.00;0.00;65.00;1.00;1.00;1.00;20.33;20.33;0.20;2.00
46;Chumbe;35.00;0.00;0.00;188.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;35.00;0.00;65.00;1.00;1.00;1.00;19.67;19.67;0.20;1.00
46;Chumbe;30.00;0.00;0.00;204.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;30.00;0.00;70.00;1.00;1.00;1.00;19.33;19.33;0.20;2.00
46;Chumbe;33.00;0.00;0.00;232.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;33.00;0.00;67.00;1.00;1.00;1.00;20.33;20.33;0.20;1.00
46;Chumbe;30.00;0.00;0.00;208.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;30.00;0.00;70.00;1.00;1.00;1.00;20.67;20.67;0.20;1.00
46;Chumbe;30.00;0.00;0.00;208.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;30.00;0.00;70.00;1.00;1.00;1.00;20.33;20.33;0.20;2.00
46;Chumbe;35.00;0.00;0.00;216.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;35.00;0.00;65.00;1.00;1.00;1.00;20.00;20.00;0.20;1.00
46;Chumbe;33.00;0.00;0.00;188.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;33.00;0.00;67.00;1.00;1.00;1.00;19.33;19.33;0.20;1.00
46;Chumbe;32.00;0.00;0.00;232.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;32.00;0.00;68.00;1.00;1.00;1.00;21.00;21.00;0.20;1.00
46;Chumbe;35.00;0.00;0.00;212.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;35.00;0.00;65.00;1.00;1.00;1.00;19.67;19.67;0.20;1.00
46;Chumbe;28.00;0.00;0.00;236.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;28.00;0.00;72.00;1.00;1.00;1.00;20.33;20.33;0.20;2.00
46;Chumbe;30.00;0.00;0.00;192.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;30.00;0.00;70.00;1.00;1.00;1.00;20.67;20.67;0.20;1.00
46;Chumbe;30.00;0.00;0.00;216.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;30.00;0.00;70.00;1.00;1.00;1.00;20.00;20.00;0.20;1.00
46;Chumbe;30.00;0.00;0.00;196.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;30.00;0.00;70.00;1.00;1.00;1.00;20.00;20.00;0.20;1.00
46;Chumbe;100.00;0.00;0.00;104.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;53.00;7.33;1.50;9.00
46;Chumbe;100.00;0.00;0.00;112.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;46.67;8.67;1.50;9.00
46;Chumbe;100.00;0.00;0.00;88.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;51.67;9.00;1.50;8.00
46;Chumbe;100.00;0.00;0.00;96.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;52.33;8.33;1.50;7.00
46;Chumbe;100.00;0.00;0.00;84.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;53.33;9.67;1.50;8.00
47;Chumbe;40.00;0.00;1.00;72.00;0.00;0.00;2.00;0.00;36.00;0.00;0.00;2.00;0.00;60.00;3.00;1.23;0.41;15.33;15.33;1.10;4.00
47;Chumbe;37.00;0.00;0.00;80.00;0.00;0.00;1.85;0.00;31.45;0.00;0.00;3.70;0.00;63.00;3.00;1.36;0.45;13.67;13.67;1.10;4.00
47;Chumbe;40.00;0.00;1.00;80.00;0.00;0.00;2.00;2.00;34.00;0.00;0.00;2.00;0.00;60.00;4.00;1.37;0.34;15.33;15.33;1.10;3.00
47;Chumbe;35.00;0.00;0.00;96.00;0.00;0.00;1.75;1.75;29.75;0.00;0.00;1.75;0.00;65.00;4.00;1.37;0.34;12.33;12.33;1.10;4.00
47;Chumbe;35.00;0.00;0.00;76.00;0.00;0.00;1.75;0.00;31.50;0.00;0.00;1.75;0.00;65.00;3.00;1.23;0.41;14.33;14.33;1.10;4.00
47;Chumbe;33.00;0.00;0.00;96.00;0.00;0.00;3.30;0.00;26.40;0.00;0.00;3.30;0.00;67.00;3.00;1.52;0.51;11.67;11.67;1.10;5.00
47;Chumbe;30.00;0.00;0.00;80.00;0.00;0.00;1.50;0.00;27.00;0.00;0.00;1.50;0.00;70.00;3.00;1.23;0.41;14.00;14.00;1.10;4.00
47;Chumbe;32.00;0.00;1.00;88.00;0.00;0.00;1.60;0.00;30.40;0.00;0.00;0.00;0.00;68.00;2.00;1.10;0.55;15.33;15.33;1.10;4.00
47;Chumbe;40.00;0.00;0.00;76.00;0.00;0.00;2.00;0.00;38.00;0.00;0.00;0.00;0.00;60.00;2.00;1.10;0.55;13.67;13.67;1.10;3.00
47;Chumbe;40.00;0.00;0.00;88.00;0.00;0.00;2.00;2.00;34.00;0.00;0.00;2.00;0.00;60.00;4.00;1.37;0.34;14.67;14.67;1.10;3.00
47;Chumbe;38.00;0.00;0.00;88.00;0.00;0.00;1.90;1.90;32.30;0.00;0.00;1.90;0.00;62.00;4.00;1.37;0.34;12.00;12.00;1.10;4.00
47;Chumbe;70.00;0.00;1.00;92.00;0.00;0.00;7.00;3.50;56.00;0.00;0.00;3.50;0.00;30.00;4.00;1.53;0.38;13.67;13.67;1.10;4.00
47;Chumbe;65.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;52.00;0.00;0.00;13.00;0.00;35.00;2.00;1.47;0.74;11.33;11.33;1.10;4.00
47;Chumbe;70.00;0.00;1.00;112.00;0.00;0.00;0.00;0.00;56.00;0.00;0.00;14.00;0.00;30.00;2.00;1.47;0.74;16.00;16.00;1.10;3.00
47;Chumbe;73.00;0.00;0.00;124.00;0.00;0.00;0.00;0.00;51.10;0.00;0.00;21.90;0.00;27.00;2.00;1.72;0.86;13.33;13.33;1.10;4.00
47;Chumbe;68.00;0.00;1.00;124.00;0.00;0.00;0.00;0.00;54.40;0.00;0.00;13.60;0.00;32.00;2.00;1.47;0.74;13.67;13.67;1.10;5.00
47;Chumbe;70.00;0.00;1.00;112.00;0.00;0.00;0.00;0.00;49.00;0.00;0.00;21.00;0.00;30.00;2.00;1.72;0.86;14.33;14.33;1.10;4.00
47;Chumbe;30.00;0.00;0.00;84.00;0.00;0.00;1.50;1.50;25.50;0.00;0.00;1.50;0.00;70.00;4.00;1.37;0.34;15.33;15.33;1.10;4.00
47;Chumbe;35.00;0.00;0.00;92.00;0.00;0.00;3.50;0.00;28.00;0.00;0.00;3.50;0.00;65.00;3.00;1.52;0.51;14.33;14.33;1.10;3.00
47;Chumbe;33.00;0.00;0.00;84.00;0.00;0.00;1.65;1.65;29.70;0.00;0.00;0.00;0.00;67.00;3.00;1.23;0.41;13.00;13.00;1.10;4.00
47;Chumbe;30.00;0.00;0.00;80.00;0.00;0.00;1.50;1.50;25.50;0.00;0.00;1.50;0.00;70.00;4.00;1.37;0.34;14.33;14.33;1.10;4.00
47;Chumbe;35.00;0.00;0.00;68.00;0.00;0.00;3.50;0.00;0.00;0.00;0.00;3.50;0.00;65.00;3.00;1.52;0.51;15.33;15.33;1.10;4.00
48;Chumbe;35.00;0.00;0.00;88.00;0.00;0.00;1.75;0.00;31.50;0.00;0.00;1.75;0.00;65.00;3.00;1.23;0.41;10.33;10.33;0.80;3.00
48;Chumbe;35.00;0.00;0.00;100.00;0.00;0.00;3.50;0.00;31.50;0.00;0.00;0.00;0.00;65.00;2.00;1.22;0.61;9.00;9.00;0.80;3.00
48;Chumbe;33.00;0.00;0.00;84.00;0.00;0.00;1.65;1.65;29.70;0.00;0.00;0.00;0.00;67.00;3.00;1.23;0.41;8.33;8.33;0.80;3.00
48;Chumbe;35.00;0.00;0.00;88.00;0.00;0.00;3.50;0.00;31.50;0.00;0.00;0.00;0.00;65.00;2.00;1.22;0.61;9.33;9.33;0.80;3.00
48;Chumbe;30.00;0.00;0.00;72.00;0.00;0.00;0.00;0.00;30.00;0.00;0.00;0.00;0.00;70.00;1.00;1.00;1.00;9.33;9.33;0.80;4.00
48;Chumbe;28.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;28.00;0.00;0.00;0.00;0.00;72.00;1.00;1.00;1.00;12.67;12.67;0.80;4.00
48;Chumbe;30.00;0.00;0.00;96.00;0.00;0.00;0.00;0.00;30.00;0.00;0.00;0.00;0.00;70.00;1.00;1.00;1.00;10.67;10.67;0.80;3.00
48;Chumbe;35.00;0.00;0.00;72.00;0.00;0.00;0.00;0.00;35.00;0.00;0.00;0.00;0.00;65.00;1.00;1.00;1.00;9.67;9.67;0.80;3.00
48;Chumbe;35.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;35.00;0.00;0.00;0.00;0.00;65.00;1.00;1.00;1.00;9.00;9.00;0.80;3.00
48;Chumbe;35.00;0.00;0.00;88.00;0.00;0.00;0.00;0.00;35.00;0.00;0.00;0.00;0.00;65.00;1.00;1.00;1.00;8.67;8.67;0.80;4.00
48;Chumbe;33.00;0.00;0.00;88.00;0.00;0.00;0.00;0.00;33.00;0.00;0.00;0.00;0.00;67.00;1.00;1.00;1.00;8.67;8.67;0.80;4.00
48;Chumbe;32.00;0.00;0.00;92.00;0.00;0.00;0.00;0.00;32.00;0.00;0.00;0.00;0.00;68.00;1.00;1.00;1.00;9.00;9.00;0.80;4.00
48;Chumbe;33.00;0.00;0.00;80.00;0.00;0.00;0.00;0.00;33.00;0.00;0.00;0.00;0.00;67.00;1.00;1.00;1.00;11.00;11.00;0.80;3.00
48;Chumbe;32.00;0.00;0.00;92.00;0.00;0.00;0.00;0.00;32.00;0.00;0.00;0.00;0.00;68.00;1.00;1.00;1.00;10.33;10.33;0.80;4.00
